data_point,predicted,difference,hit,
12,13.7005,1.70046,0,
11.7,13.7001,2.00005,0,
11.7,13.7097,2.00966,0,
11.7,13.7092,2.00925,0,
11.7,13.6921,1.99214,0,
12.2,13.6389,1.43895,0,
13.9,13.59,0.310002,1,
14,13.5616,0.438369,1,
15.6,13.5832,2.01684,0,
15.6,13.5352,2.06477,0,
15.6,13.5357,2.06433,0,
17.2,13.5195,3.68055,0,
17.8,13.4666,4.33344,0,
18.3,13.4674,4.83263,0,
18.3,13.4883,4.81172,0,
17.8,13.5627,4.23733,0,
18.3,13.637,4.66296,0,
18.3,13.7313,4.5687,0,
17.2,13.8988,3.30118,0,
16.1,14.0632,2.0368,0,
15,14.1894,0.810585,1,
14.4,14.2771,0.122865,1,
15,14.2991,0.700876,1,
15,14.3684,0.63163,1,
15,14.4383,0.561659,1,
15,14.5106,0.489381,1,
15.6,14.5852,1.01477,1,
15,14.6689,0.331081,1,
15,14.7484,0.251576,1,
15,14.8307,0.16928,1,
15,14.9223,0.0776653,1,
15,15.0267,0.0266924,1,
15,15.1241,0.124102,1,
15,15.235,0.23499,1,
15,15.3491,0.349126,1,
15,15.467,0.466957,1,
15,15.5886,0.588592,1,
15,15.6975,0.69749,1,
15,15.7641,0.7641,1,
15.6,15.8353,0.235295,1,
16.7,15.8408,0.859249,1,
17.8,15.8486,1.9514,0,
18,15.8566,2.14338,0,
19,15.877,3.12296,0,
18.3,15.8842,2.41583,0,
18.3,15.9082,2.39183,0,
18.9,15.9087,2.99129,0,
21.1,15.9259,5.17413,0,
21.7,15.9465,5.75349,0,
22.2,16.041,6.15903,0,
21.7,16.1922,5.50779,0,
20.6,16.3969,4.20314,0,
20.6,16.6484,3.9516,0,
20,16.8601,3.13995,0,
19.4,17.0709,2.32907,0,
18.9,17.2593,1.64068,0,
18,17.4252,0.5748,1,
18,17.5719,0.428141,1,
18,17.6665,0.333481,1,
17.8,17.7633,0.0367165,1,
16.7,17.8606,1.16055,1,
16,17.9583,1.9583,0,
16.1,18.0562,1.95624,0,
15.6,18.0883,2.48825,0,
15.6,18.1204,2.52036,0,
15.6,18.132,2.53199,0,
15,18.1398,3.13982,0,
15,18.1437,3.14371,0,
15,18.1234,3.12344,0,
14,18.0995,4.09952,0,
13.9,18.0734,4.17338,0,
13.9,18.0113,4.11132,0,
13.9,17.9457,4.04574,0,
13.9,17.8149,3.91485,0,
13.9,17.6773,3.77732,0,
14,17.5065,3.50649,0,
14.4,17.359,2.95902,0,
15.6,17.2149,1.61494,0,
16.1,17.0643,0.96431,1,
16.1,16.8806,0.780634,1,
16,16.7261,0.726116,1,
16.1,16.5488,0.448805,1,
16.1,16.383,0.28301,1,
16.7,16.248,0.452024,1,
16,16.1074,0.107412,1,
16.7,15.9823,0.717655,1,
17,15.8726,1.1274,1,
17,15.7753,1.22465,1,
17.2,15.7236,1.4764,0,
18.3,15.6637,2.63628,0,
17.8,15.6485,2.15151,0,
17.8,15.6669,2.13307,0,
17.8,15.6654,2.13461,0,
16.7,15.7258,0.974174,1,
15.6,15.7829,0.182944,1,
15,15.7871,0.787128,1,
14.4,15.7932,1.39323,0,
13.9,15.7995,1.89947,0,
13.9,15.7792,1.87919,0,
13.9,15.7421,1.84211,0,
13.9,15.705,1.80505,0,
13,15.7013,2.70133,0,
13.3,15.7009,2.40095,0,
13.3,15.6704,2.37037,0,
13.3,15.6499,2.34986,0,
13.3,15.6294,2.32936,0,
13,15.6089,2.60886,0,
12.8,15.585,2.78504,0,
12.8,15.5378,2.73781,0,
13,15.4439,2.44388,0,
12.8,15.3012,2.50115,0,
13.9,15.1713,1.27128,0,
14,15.0399,1.03988,1,
14,14.9513,0.951332,1,
13.3,14.9066,1.60657,0,
15,14.8634,0.136649,1,
15.6,14.7694,0.830579,1,
16,14.7321,1.26787,1,
16.1,14.6954,1.40464,0,
16.1,14.6606,1.43941,0,
17.2,14.6242,2.57578,0,
17,14.5512,2.44882,0,
17.2,14.5317,2.66826,0,
18.3,14.5056,3.79441,0,
16.1,14.4862,1.61384,0,
16,14.5728,1.42724,0,
15.6,14.5837,1.01635,1,
15.6,14.591,1.00895,1,
15.6,14.5972,1.00283,1,
15.6,14.6202,0.979792,1,
15,14.6434,0.356553,1,
14,14.6675,0.667454,1,
14.4,14.6922,0.292236,1,
13.9,14.7478,0.847824,1,
13.9,14.7942,0.894229,1,
13,14.8425,1.84249,0,
13.3,14.8923,1.5923,0,
13.3,14.8819,1.58192,0,
13,14.8916,1.89156,0,
13.3,14.9079,1.6079,0,
13,14.9142,1.91417,0,
12.8,14.9238,2.12383,0,
12.8,14.9301,2.13009,0,
12.8,14.893,2.09299,0,
12.8,14.8179,2.01787,0,
12.2,14.7457,2.54573,0,
12.2,14.7286,2.52865,0,
12,14.6393,2.63932,0,
12.2,14.5531,2.35314,0,
12.2,14.4615,2.26152,0,
13.3,14.331,1.03102,1,
14,14.2005,0.200544,1,
14.4,14.1049,0.295079,1,
16.1,14.0116,2.08839,0,
17.2,13.9084,3.29156,0,
17.2,13.8355,3.36445,0,
18.9,13.8729,5.02709,0,
20,13.9136,6.08639,0,
19.4,14.0586,5.34144,0,
18.9,14.2401,4.65986,0,
18.3,14.4014,3.89865,0,
18.3,14.545,3.75502,0,
18.3,14.6677,3.63232,0,
17.2,14.7895,2.41045,0,
16.1,14.9106,1.18944,1,
15,14.9928,0.00720119,1,
13.3,14.9967,1.69666,0,
13.9,15.0631,1.1631,0,
13.9,15.0628,1.16275,0,
13.9,15.0825,1.18249,0,
13.3,15.1122,1.81225,0,
13.9,15.132,1.232,0,
13.3,15.1416,1.84162,0,
13.3,15.178,1.87803,0,
12.8,15.1943,2.39431,0,
13,15.2106,2.21058,0,
13,15.2101,2.2101,0,
12.8,15.2363,2.43629,0,
12.8,15.2625,2.46249,0,
12.8,15.2887,2.48865,0,
13.3,15.3081,2.00814,0,
14.4,15.3276,0.927618,1,
16,15.2928,0.707156,1,
16.1,15.3304,0.769597,1,
17.2,15.37,1.83,0,
17.8,15.3444,2.45564,0,
17.8,15.3447,2.45525,0,
19.4,15.3652,4.03476,0,
19.4,15.3291,4.0709,0,
21.7,15.3099,6.39006,0,
21.7,15.3108,6.38921,0,
21.7,15.4055,6.29455,0,
20,15.5201,4.47988,0,
20,15.6348,4.36524,0,
18.3,15.6923,2.60765,0,
18.3,15.7866,2.51341,0,
17.8,15.9001,1.89988,0,
16,16.0109,0.0108795,1,
15.6,16.1613,0.561279,1,
15.6,16.2316,0.631624,1,
15,16.307,1.307,0,
15,16.3847,1.38472,0,
14.4,16.4411,2.04111,0,
14.4,16.4775,2.07749,0,
14,16.5137,2.51373,0,
14.4,16.55,2.14996,0,
14.4,16.5894,2.18944,0,
14.4,16.6357,2.23566,0,
14,16.6819,2.68187,0,
14.4,16.7347,2.33474,0,
14.4,16.7742,2.37418,0,
14.4,16.827,2.42704,0,
15,16.8632,1.86321,0,
15,16.8318,1.83179,0,
15,16.8216,1.82165,0,
16,16.8103,0.810255,1,
16.7,16.7365,0.0365334,1,
18,16.7036,1.29645,1,
17.8,16.6681,1.1319,1,
18.9,16.5782,2.32179,0,
18.9,16.4871,2.41285,0,
18.9,16.3943,2.5057,0,
20,16.3015,3.69854,0,
21.1,16.2087,4.89135,0,
22.2,16.2094,5.99057,0,
22.2,16.2471,5.9529,0,
21.1,16.3784,4.72165,0,
21.1,16.5096,4.59042,0,
20.6,16.6206,3.97945,0,
18.3,16.7911,1.50885,0,
16.7,16.9399,0.23992,1,
16.1,17.0092,0.909159,1,
15.6,17.0738,1.47382,0,
15,17.1408,2.14079,0,
15,17.1805,2.18048,0,
14.4,17.2,2.80004,0,
14.4,17.2329,2.83292,0,
13.9,17.2324,3.33236,0,
14,17.2318,3.23178,0,
14.4,17.2144,2.81442,0,
14.4,17.2138,2.81376,0,
14.4,17.2132,2.81318,0,
14.4,17.2126,2.8126,0,
15,17.212,2.21202,0,
15.6,17.1914,1.59143,0,
15.6,17.191,1.59098,0,
16,17.2106,1.21064,1,
16.1,17.17,1.06998,1,
17.2,17.1858,0.0142307,1,
17.8,17.2013,0.59868,1,
17.8,17.2186,0.581425,1,
18.9,17.162,1.73804,0,
20.6,17.1059,3.49409,0,
20.6,17.1063,3.49372,0,
20,17.127,2.87302,0,
19.4,17.111,2.28895,0,
18.9,17.0383,1.8617,0,
18.9,16.9454,1.95457,0,
17.2,16.8725,0.327518,1,
16.7,16.7996,0.0995502,1,
15.6,16.6753,1.07529,1,
13.9,16.6253,2.72529,0,
13.3,16.6165,3.31648,0,
13.3,16.5123,3.21227,0,
13.3,16.4349,3.13493,0,
13.3,16.3776,3.07761,0,
12.8,16.3203,3.5203,0,
13.3,16.283,2.983,0,
12.8,16.2289,3.42895,0,
12.8,16.2083,3.40834,0,
12.8,16.1676,3.36764,0,
12.8,16.1136,3.3136,0,
12.8,16.0596,3.25958,0,
13.3,16.0056,2.70557,0,
16.1,15.9516,0.14843,1,
18.3,15.8943,2.40565,0,
19.4,15.9061,3.49394,0,
22.2,15.9966,6.20343,0,
22.2,16.0703,6.12974,0,
22.2,16.2392,5.96079,0,
23.9,16.4076,7.4924,0,
28.3,16.5754,11.7246,0,
27.2,16.7997,10.4003,0,
26.7,17.1154,9.58457,0,
27.8,17.3375,10.4625,0,
27.8,17.5428,10.2572,0,
26.7,17.805,8.89503,0,
24.4,18.0871,6.31294,0,
20.6,18.3489,2.25113,0,
16.7,18.5335,1.83347,0,
16.1,18.6582,2.55817,0,
15.6,18.6545,3.05447,0,
15.6,18.6348,3.03477,0,
14.4,18.6908,4.29081,0,
13.9,18.7669,4.86686,0,
13.3,18.8026,5.50264,0,
12.8,18.8216,6.02165,0,
12.8,18.8205,6.02055,0,
12.8,18.8193,6.01932,0,
12.8,18.8014,6.00142,0,
12.2,18.8002,6.6002,0,
13.3,18.799,5.49898,0,
16.1,18.7776,2.67763,0,
17.2,18.7932,1.59316,0,
18.9,18.9026,0.00263786,1,
19.4,19.0323,0.367685,1,
19.4,19.1307,0.269323,1,
20,19.1551,0.844929,1,
21.1,19.1461,1.95389,0,
23.3,19.0446,4.2554,0,
24,19.0083,4.99166,0,
23.3,19.0459,4.25414,0,
22.8,19.0502,3.7498,0,
18,18.8844,0.88439,1,
18.9,18.7385,0.161509,1,
18.9,18.478,0.422049,1,
19.4,18.1759,1.2241,1,
18.9,17.8652,1.03483,1,
19.4,17.581,1.81896,0,
18.9,17.3632,1.53677,0,
18.9,17.3236,1.57637,0,
17.8,17.3973,0.402723,1,
17.8,17.4909,0.309067,1,
17.8,17.5508,0.249166,1,
18.3,17.6139,0.686134,1,
18,17.7189,0.281101,1,
17.2,17.8427,0.642696,1,
17.2,17.99,0.789995,1,
15.6,18.1581,2.55809,0,
14.4,18.3311,3.93109,0,
14.4,18.4239,4.02388,0,
15,18.4764,3.47641,0,
15.6,18.5489,2.94893,0,
15.6,18.6049,3.00489,0,
16.1,18.5876,2.48764,0,
17.2,18.5337,1.33369,1,
18.3,18.4398,0.139763,1,
18.3,18.4232,0.123158,1,
18.9,18.4001,0.499874,1,
19.4,18.3757,1.02427,1,
17.2,18.2857,1.08572,1,
16.7,18.1216,1.42156,0,
16.1,17.9311,1.83109,0,
17.8,17.7108,0.0892029,1,
17.8,17.4871,0.312902,1,
17.2,17.448,0.248014,1,
16.7,17.4063,0.706303,1,
15.6,17.372,1.77197,0,
13.9,17.3463,3.44632,0,
13.9,17.2705,3.37045,0,
13.9,17.0864,3.1864,0,
13.9,16.9191,3.01906,0,
14,16.7518,2.75176,0,
14,16.6346,2.63458,0,
13.9,16.5177,2.61767,0,
13.3,16.3988,3.09878,0,
13.3,16.2745,2.97445,0,
13,16.1265,3.12653,0,
12.8,15.9745,3.17451,0,
12.8,15.8075,3.00755,0,
12.8,15.7136,2.91359,0,
12.8,15.6597,2.85966,0,
12.8,15.6057,2.80575,0,
13.3,15.5318,2.23183,0,
14,15.4379,1.43793,0,
14.4,15.3608,0.960824,1,
15,15.2905,0.290536,1,
15,15.1848,0.184769,1,
16,15.0798,0.920204,1,
16.1,14.9719,1.12815,1,
16,14.8612,1.13883,1,
17,14.7477,2.25229,0,
17.8,14.6336,3.16644,0,
17.8,14.644,3.15598,0,
20,14.7013,5.29867,0,
21.1,14.7049,6.39508,0,
21.7,14.7898,6.91024,0,
21.1,14.9128,6.18721,0,
20,15.0573,4.9427,0,
20,15.2419,4.75812,0,
20,15.4462,4.5538,0,
19.4,15.6505,3.74952,0,
17.2,15.8547,1.34527,1,
15,16.0388,1.0388,1,
13.9,16.1006,2.2006,0,
13.9,16.1686,2.26856,0,
13.3,16.1681,2.86813,0,
13.3,16.1877,2.88766,0,
13.3,16.1871,2.8871,0,
13.3,16.1965,2.8965,0,
12.8,16.2126,3.4126,0,
12.8,16.2287,3.42868,0,
12.8,16.228,3.42802,0,
12.8,16.2273,3.42733,0,
12.8,16.2267,3.42665,0,
12.8,16.2093,3.4093,0,
13.3,16.1686,2.86861,0,
15.6,16.0826,0.482557,1,
17.2,16.0156,1.18436,1,
17.8,16.0456,1.75444,0,
20.6,16.0768,4.52324,0,
20.6,16.1714,4.42861,0,
22.2,16.3636,5.8364,0,
21.1,16.4845,4.61553,0,
21.1,16.6323,4.4677,0,
21.7,16.7432,4.95679,0,
22.2,16.7808,5.41924,0,
22.8,16.8017,5.99826,0,
22.8,16.8195,5.98051,0,
21.7,16.8774,4.82265,0,
19.4,16.9719,2.42811,0,
18.3,17.0295,1.27049,1,
17.2,17.01,0.190004,1,
16.1,16.931,0.830969,1,
15.6,16.9695,1.36948,0,
15.6,16.9992,1.39922,0,
15.6,17.0556,1.45561,0,
15,17.112,2.112,0,
14.4,17.1884,2.78838,0,
13.9,17.2446,3.34462,0,
13.9,17.2807,3.38073,0,
13.9,17.3001,3.40006,0,
13.9,17.3361,3.43606,0,
13,17.3721,4.37205,0,
13.9,17.408,3.50804,0,
14.4,17.4138,3.01383,0,
16.7,17.4498,0.749804,1,
17.2,17.5025,0.302542,1,
17.8,17.6409,0.159115,1,
18.3,17.6882,0.611801,1,
18.3,17.7424,0.557625,1,
19.4,17.7387,1.66134,0,
20.6,17.6434,2.95661,0,
21.7,17.6037,4.09627,0,
22.8,17.551,5.24902,0,
22.2,17.5718,4.62822,0,
24,17.6295,6.3705,0,
22.8,17.6471,5.15293,0,
22.8,17.7083,5.09166,0,
22,17.7094,4.29063,0,
21.1,17.7104,3.38962,0,
20,17.7212,2.27879,0,
16.1,17.7786,1.67855,0,
15.6,17.878,2.27803,0,
15,17.8474,2.84736,0,
14.4,17.8025,3.40254,0,
14.4,17.782,3.38198,0,
13.9,17.7413,3.84131,0,
13.9,17.7006,3.80064,0,
13.3,17.6632,4.36322,0,
12.8,17.6458,4.8458,0,
12.2,17.6249,5.42494,0,
12.2,17.5873,5.38731,0,
12.2,17.5296,5.32957,0,
12.2,17.4718,5.27184,0,
13.3,17.4441,4.14413,0,
15,17.3864,2.38642,0,
15.6,17.3489,1.74894,0,
17.2,17.2668,0.0667992,1,
18.9,17.203,1.69696,0,
18.9,17.1906,1.70942,0,
19.4,17.2313,2.1687,0,
18.9,17.2702,1.62978,0,
18.3,17.2707,1.02934,1,
18.3,17.2143,1.08569,1,
17.8,17.0666,0.733353,1,
17.8,16.8805,0.919546,1,
17.8,16.7093,1.09065,1,
16.1,16.472,0.372019,1,
14.4,16.269,1.86901,0,
13.3,16.0581,2.75807,0,
12.2,15.8044,3.60437,0,
12.8,15.5438,2.74383,0,
13.3,15.2831,1.98312,0,
13.3,15.1726,1.87261,0,
12.8,15.0956,2.29556,0,
12.8,15.0385,2.23853,0,
12.2,14.9848,2.78475,0,
11.7,14.931,3.23098,0,
12.2,14.8738,2.67377,0,
11.7,14.7998,3.0998,0,
11.7,14.7626,3.06261,0,
11.7,14.7253,3.02534,0,
11.7,14.7081,3.00807,0,
11.7,14.6908,2.99081,0,
12,14.6736,2.67356,0,
12.2,14.6563,2.4563,0,
12.8,14.6124,1.81244,0,
13.3,14.5186,1.21862,0,
13.3,14.4249,1.12493,0,
14.4,14.2925,0.107541,1,
15,14.1056,0.894437,1,
15,13.952,1.04801,1,
14.4,13.7755,0.624496,1,
14.4,13.6106,0.789426,1,
15,13.4941,1.50592,0,
15,13.374,1.62604,0,
15,13.3054,1.69463,0,
13.9,13.243,0.656987,1,
13.3,13.1864,0.113632,1,
13.3,13.0787,0.221274,1,
13.3,13.0383,0.261715,1,
12.8,13.0309,0.230916,1,
12.8,13.0588,0.258843,1,
13,13.0665,0.0665369,1,
12.8,13.0585,0.258516,1,
13,13.0507,0.0507345,1,
12.8,13.0593,0.259334,1,
12,13.0677,1.06769,0,
12.2,13.0963,0.89634,1,
12,13.1061,1.10613,0,
12,13.136,1.13601,0,
12.2,13.1458,0.945789,1,
12,13.1556,1.15557,0,
12.2,13.2038,1.00377,0,
12.2,13.2135,1.01353,0,
12.2,13.23,1.03001,0,
12.2,13.2365,1.03647,0,
12.2,13.2363,1.03629,0,
12.8,13.2161,0.416086,1,
13.3,13.1792,0.120785,1,
13,13.1764,0.176424,1,
15.6,13.1393,2.46069,0,
17.2,13.1083,4.09166,0,
17.2,13.1637,4.03625,0,
17.8,13.2787,4.52129,0,
17.2,13.3991,3.80086,0,
17.8,13.4933,4.30665,0,
17.8,13.5674,4.23259,0,
17.2,13.6616,3.53841,0,
17.2,13.8143,3.38568,0,
17.2,13.9488,3.25121,0,
16.7,14.0868,2.61318,0,
15,14.2262,0.773823,1,
14,14.349,0.348984,1,
13.9,14.3879,0.487878,1,
12.8,14.4306,1.63063,0,
12.2,14.4749,2.27494,0,
12.2,14.4663,2.26627,0,
12.2,14.4372,2.23719,0,
11.7,14.4434,2.7434,0,
11.7,14.4131,2.7131,0,
11.7,14.4026,2.70257,0,
11.1,14.392,3.29204,0,
11.7,14.3433,2.64332,0,
11.7,14.3127,2.61269,0,
11.7,14.2955,2.59551,0,
12.2,14.2783,2.07834,0,
13,14.2612,1.26117,0,
12.8,14.2608,1.46077,0,
14,14.2872,0.287174,1,
14.4,14.273,0.126965,1,
15.6,14.31,1.29004,0,
17.2,14.3465,2.85349,0,
17.2,14.3468,2.85323,0,
18.3,14.3473,3.95267,0,
19,14.3479,4.65212,0,
18.9,14.3653,4.53471,0,
18.3,14.4262,3.8738,0,
18,14.4637,3.53626,0,
17.8,14.4811,3.31885,0,
16.7,14.5085,2.1915,0,
16.7,14.5291,2.17086,0,
16.7,14.5129,2.18709,0,
15.6,14.5133,1.08667,1,
14.4,14.5962,0.196212,1,
13.9,14.6017,0.701675,1,
13.3,14.6086,1.30862,0,
13.3,14.6687,1.36868,0,
13.3,14.7051,1.40509,0,
13.3,14.7415,1.4415,0,
12.8,14.7779,1.97789,0,
12.2,14.8309,2.63095,0,
12.2,14.8672,2.66723,0,
12.2,14.8834,2.68339,0,
12.2,14.9195,2.71954,0,
11.7,14.9357,3.23569,0,
11.7,14.9518,3.25183,0,
11.7,14.9512,3.25122,0,
12.8,14.9339,2.13393,0,
13.9,14.89,0.989964,1,
15,14.8896,0.110439,1,
15.6,14.9096,0.690365,1,
16.1,14.9302,1.16981,1,
16.1,14.9072,1.19281,1,
17.2,14.8315,2.36848,0,
18.3,14.7551,3.54491,0,
18.9,14.7189,4.18111,0,
18.9,14.6962,4.20376,0,
19.4,14.697,4.70295,0,
18.9,14.7178,4.18216,0,
18.9,14.7654,4.13458,0,
19.4,14.8029,4.59712,0,
17.8,14.877,2.92298,0,
16.1,14.9679,1.1321,1,
14.4,15.0051,0.60512,1,
14.4,15.0203,0.620268,1,
13.3,15.0339,1.7339,0,
13.3,15.0479,1.74785,0,
13.3,15.0475,1.74754,0,
12.2,15.0472,2.8472,0,
11.7,15.0469,3.34687,0,
11.7,15.0096,3.30965,0,
11.1,14.9723,3.87234,0,
11,14.955,3.95504,0,
10.6,14.9176,4.31763,0,
10.6,14.8769,4.27687,0,
10.6,14.8227,4.22271,0,
12.2,14.7852,2.58523,0,
13.3,14.7478,1.44775,0,
15,14.7639,0.236089,1,
16.1,14.7803,1.3197,0,
17.2,14.7761,2.42389,0,
17.2,14.8167,2.3833,0,
18.3,14.8935,3.40648,0,
18.9,14.9696,3.93037,0,
18.9,15.0834,3.81661,0,
19.4,15.1408,4.25921,0,
18.9,15.1615,3.73848,0,
19.4,15.179,4.221,0,
19.4,15.1797,4.22027,0,
18.3,15.1805,3.11946,0,
16.7,15.198,1.50201,0,
15.6,15.1786,0.421401,1,
13.9,15.0889,1.18888,0,
13.9,15.0015,1.1015,1,
14,14.9657,0.965683,1,
13.9,14.9656,1.06557,1,
13.9,14.9637,1.06375,1,
13.3,15.0193,1.71926,0,
12.8,15.0747,2.27471,0,
12.2,15.0744,2.8744,0,
12.2,15.0939,2.89395,0,
11.7,15.1101,3.41006,0,
11.7,15.1262,3.42618,0,
11.7,15.1455,3.44553,0,
11.7,15.1682,3.46821,0,
11.7,15.2042,3.50422,0,
13.3,15.2402,1.94023,0,
13.9,15.2762,1.37623,0,
16.1,15.3125,0.787477,1,
16.7,15.3323,1.36774,0,
16.7,15.3505,1.34946,0,
18.9,15.3708,3.52919,0,
20,15.3544,4.64559,0,
20,15.4117,4.58826,0,
20,15.4693,4.53071,0,
18.9,15.5068,3.39318,0,
19.4,15.5444,3.85565,0,
19.4,15.5283,3.87166,0,
18.9,15.5457,3.35427,0,
17.2,15.5465,1.65352,0,
13.9,15.5304,1.63045,0,
12.8,15.4941,2.69409,0,
12.8,15.4004,2.60044,0,
12.2,15.3206,3.12064,0,
12.2,15.2835,3.08349,0,
12.8,15.1895,2.38951,0,
12.8,15.0967,2.29673,0,
13,15.0241,2.0241,0,
12.8,14.9515,2.15154,0,
13,14.9412,1.94117,0,
12.8,14.9408,2.14076,0,
12.8,14.967,2.16704,0,
12.8,14.9866,2.18664,0,
12.8,15.0229,2.2229,0,
12.8,15.0591,2.25915,0,
13.3,15.0954,1.79539,0,
13.9,15.1316,1.23163,0,
14,15.1846,1.18463,0,
15,15.2044,0.204387,1,
15.6,15.2075,0.392507,1,
15.6,15.2039,0.396091,1,
15.6,15.1542,0.44585,1,
17.2,15.1043,2.09572,0,
17.2,14.9794,2.22059,0,
17.8,14.8865,2.91352,0,
18.3,14.7936,3.50643,0,
18.9,14.7208,4.17921,0,
17.8,14.7015,3.09854,0,
17.8,14.6856,3.11442,0,
17.2,14.6328,2.56717,0,
16.1,14.5968,1.50324,0,
15,14.5972,0.402753,1,
13.9,14.6709,0.770858,1,
13.9,14.7308,0.830762,1,
13,14.7931,1.79312,0,
13.3,14.8775,1.57749,0,
13.3,14.9038,1.6038,0,
13.3,14.9202,1.62017,0,
13.9,14.9365,1.03653,1,
13.3,14.9462,1.64623,0,
13.3,15.0175,1.71745,0,
13.3,15.0271,1.72713,0,
13.3,15.0435,1.74348,0,
13.3,15.0598,1.75982,0,
13,15.0762,2.07616,0,
12.8,15.0925,2.29249,0,
13,15.0988,2.09877,0,
12.8,15.0817,2.28168,0,
12.8,15.0513,2.25129,0,
13.3,15.0109,1.71085,0,
15,14.9303,0.0697222,1,
15,14.8664,0.133623,1,
15.6,14.8573,0.742735,1,
15.6,14.8477,0.752326,1,
15.6,14.7696,0.830429,1,
16.1,14.6912,1.40884,0,
16.7,14.5901,2.10986,0,
16.7,14.5171,2.18292,0,
17.8,14.4441,3.35585,0,
16.7,14.4079,2.2921,0,
16.7,14.4085,2.29147,0,
16.1,14.3923,1.70771,0,
15.6,14.4127,1.18729,1,
15,14.4631,0.536872,1,
14.4,14.4545,0.054533,1,
13.9,14.4456,0.545613,1,
13.9,14.4941,0.594088,1,
13.9,14.5323,0.632272,1,
13.3,14.5721,1.27207,0,
13.9,14.6131,0.713149,1,
13.3,14.5584,1.25836,0,
12.8,14.6021,1.80213,0,
12.8,14.6019,1.80191,0,
12.2,14.5849,2.3849,0,
12.2,14.5679,2.3679,0,
12.2,14.5308,2.33078,0,
13.3,14.5037,1.20367,0,
14.4,14.4832,0.0832376,1,
15.6,14.493,1.107,1,
17.2,14.5491,2.65089,0,
18.3,14.6055,3.69445,0,
18.3,14.7361,3.56394,0,
19.4,14.8491,4.55093,0,
20,14.9642,5.03582,0,
20,15.1165,4.88353,0,
18.9,15.2892,3.61085,0,
18.3,15.4644,2.83559,0,
18.9,15.5584,3.3416,0,
18.9,15.6123,3.28774,0,
18.3,15.6862,2.61378,0,
17.2,15.7235,1.47651,0,
16.7,15.7773,0.922684,1,
15.6,15.7943,0.194251,1,
15,15.7835,0.783511,1,
13.9,15.8296,1.92955,0,
13.9,15.8736,1.97357,0,
13.3,15.8547,2.55473,0,
13,15.8362,2.83617,0,
13.3,15.7959,2.49589,0,
13.3,15.7443,2.44429,0,
12.8,15.7438,2.94383,0,
13.3,15.6996,2.39959,0,
12.8,15.6824,2.88238,0,
12.8,15.6986,2.89859,0,
13,15.6981,2.69807,0,
13,15.7175,2.71751,0,
12.2,15.7437,3.54368,0,
12.8,15.7698,2.96984,0,
14.4,15.7325,1.33252,0,
15.6,15.6759,0.0758562,1,
17.8,15.6725,2.12748,0,
19.4,15.6217,3.77829,0,
19.4,15.6054,3.79456,0,
20.6,15.6428,4.9572,0,
21.1,15.6435,5.45648,0,
21.1,15.6644,5.43558,0,
20.6,15.7021,4.89789,0,
20,15.7765,4.22354,0,
19.4,15.854,3.54597,0,
19.4,15.8915,3.50852,0,
18.3,15.9088,2.3912,0,
17.2,15.9461,1.25388,1,
16.1,15.9832,0.116768,1,
15.6,15.9889,0.388853,1,
15,15.9952,0.995152,1,
15,16.002,1.002,1,
15,16.0718,1.07185,1,
15,16.1419,1.14191,1,
15,16.2343,1.23431,0,
14.4,16.339,1.93904,0,
13.9,16.3955,2.49547,0,
13.9,16.4318,2.53177,0,
13.9,16.468,2.56798,0,
13.9,16.4875,2.58751,0,
13.9,16.5237,2.6237,0,
15,16.5599,1.55989,0,
17.2,16.5894,0.610603,1,
17.8,16.6558,1.14422,1,
18.9,16.8021,2.09789,0,
20.6,16.9306,3.66937,0,
20.6,17.081,3.51898,0,
22.2,17.2458,4.95416,0,
23.3,17.3398,5.96019,0,
24.4,17.4341,6.96594,0,
23.3,17.5652,5.73483,0,
23.3,17.6931,5.60688,0,
22.8,17.7675,5.0325,0,
22.8,17.8419,4.95813,0,
21.7,17.9161,3.78387,0,
20,18.0104,1.98962,0,
18.9,18.0877,0.812256,1,
17.2,18.1081,0.9081,1,
16.7,18.101,1.40104,0,
16.7,18.1731,1.4731,0,
16.7,18.1967,1.49673,0,
16.1,18.2202,2.12016,0,
16.1,18.2434,2.14338,0,
15,18.2463,3.24627,0,
15,18.2468,3.24681,0,
15,18.2081,3.20814,0,
13.9,18.2076,4.30755,0,
13.9,18.2269,4.32694,0,
13.3,18.2262,4.92616,0,
13.9,18.2254,4.32537,0,
15.6,18.2045,2.60446,0,
17.2,18.2037,1.00366,1,
18.9,18.2598,0.64016,1,
20.6,18.3666,2.23336,0,
20.6,18.4223,2.17769,0,
22.2,18.5542,3.6458,0,
22,18.6113,3.38874,0,
21.1,18.6653,2.43474,0,
21.7,18.7125,2.98745,0,
21.7,18.6763,3.02366,0,
21.7,18.6236,3.07645,0,
20.6,18.5341,2.0659,0,
20.6,18.4813,2.11866,0,
20,18.3917,1.60829,0,
18.3,18.3188,0.018774,1,
17.2,18.2257,1.02573,1,
16.1,18.113,2.01303,0,
16.1,18.0539,1.95389,0,
16,17.9873,1.98726,0,
15.6,17.92,2.31997,0,
15.6,17.8963,2.29628,0,
15.6,17.8592,2.25918,0,
15,17.8221,2.8221,0,
15,17.805,2.80502,0,
14,17.7678,3.76783,0,
14.4,17.7673,3.36732,0,
15,17.7333,2.7333,0,
15,17.7127,2.71268,0,
15,17.7488,2.74884,0,
15,17.785,2.78501,0,
