data_point,predicted,difference,hit,
2758,2765.79,7.79321,1,
2761,2768.81,7.81201,1,
2764,2771.83,7.83081,1,
2767,2774.85,7.84961,1,
2770,2777.87,7.86841,1,
2773,2780.89,7.88721,1,
2776,2783.91,7.90576,1,
2779,2786.92,7.92456,1,
2782,2789.94,7.94336,1,
2785,2792.96,7.96216,1,
2788,2795.98,7.98096,1,
2791,2799,7.99976,1,
2794,2802.02,8.01855,1,
2797,2805.04,8.03735,1,
2800,2808.06,8.05615,1,
2803,2811.07,8.07471,1,
2806,2814.09,8.09351,1,
2809,2817.11,8.1123,1,
2812,2820.13,8.1311,1,
2815,2823.15,8.1499,1,
2818,2826.17,8.1687,1,
2821,2829.19,8.1875,1,
2824,2832.21,8.2063,1,
2827,2835.23,8.2251,1,
2830,2838.24,8.24365,1,
2833,2841.26,8.26245,1,
2836,2844.28,8.28125,1,
2839,2847.3,8.30005,1,
2842,2850.32,8.31885,1,
2845,2853.34,8.33765,1,
2848,2856.36,8.35645,1,
2851,2859.38,8.37524,1,
2854,2862.39,8.39404,1,
2857,2865.41,8.4126,1,
2860,2868.43,8.4314,1,
2863,2871.45,8.4502,1,
2866,2874.47,8.46899,1,
2869,2877.49,8.48779,1,
2872,2880.51,8.50659,1,
2875,2883.53,8.52539,1,
2878,2886.54,8.54419,1,
2881,2889.56,8.56299,1,
2884,2892.58,8.58154,1,
2887,2895.6,8.60034,1,
2890,2898.62,8.61914,1,
2893,2901.64,8.63794,1,
2896,2904.66,8.65674,1,
2899,2907.68,8.67554,1,
2902,2910.69,8.69434,1,
2905,2913.71,8.71313,1,
2908,2916.73,8.73193,1,
2911,2919.75,8.75049,1,
2914,2922.77,8.76929,1,
2917,2925.79,8.78809,1,
2920,2928.81,8.80688,1,
2923,2931.83,8.82568,1,
2926,2934.84,8.84448,1,
2929,2937.86,8.86328,1,
2932,2940.88,8.88208,1,
2935,2943.9,8.90088,1,
2938,2946.92,8.91943,1,
2941,2949.94,8.93823,1,
2944,2952.96,8.95703,1,
2947,2955.98,8.97583,1,
2950,2958.99,8.99463,1,
2953,2962.01,9.01343,1,
2956,2965.03,9.03223,1,
2959,2968.05,9.05103,1,
2962,2971.07,9.06958,1,
2965,2974.09,9.08838,1,
2968,2977.11,9.10718,1,
2971,2980.13,9.12598,1,
2974,2983.14,9.14478,1,
2977,2986.16,9.16357,1,
2980,2989.18,9.18237,1,
2983,2992.2,9.20117,1,
2986,2995.22,9.21997,1,
2989,2998.24,9.23853,1,
2992,3001.26,9.25732,1,
2995,3004.28,9.27612,1,
2998,3007.29,9.29492,1,
3001,3010.31,9.31372,1,
3004,3013.33,9.33252,1,
3007,3016.35,9.35132,1,
3010,3019.37,9.37012,1,
3013,3022.39,9.38892,1,
3016,3025.41,9.40747,1,
3019,3028.43,9.42627,1,
3022,3031.45,9.44507,1,
3025,3034.46,9.46387,1,
3028,3037.48,9.48267,1,
3031,3040.5,9.50146,1,
3034,3043.52,9.52026,1,
3037,3046.54,9.53906,1,
3040,3049.56,9.55786,1,
3043,3052.58,9.57642,1,
3046,3055.6,9.59521,1,
3049,3058.61,9.61401,1,
3052,3061.63,9.63281,1,
3055,3064.65,9.65161,1,
3058,3067.67,9.67041,1,
3061,3070.69,9.68921,1,
3064,3073.71,9.70801,1,
3067,3076.73,9.72681,1,
3070,3079.75,9.74536,1,
3073,3082.76,9.76416,1,
3076,3085.78,9.78296,1,
3079,3088.8,9.80176,1,
3082,3091.82,9.82056,1,
3085,3094.84,9.83936,1,
3088,3097.86,9.85815,1,
3091,3100.88,9.87695,1,
3094,3103.9,9.89575,1,
3097,3106.91,9.91431,1,
3100,3109.93,9.93311,1,
3103,3112.95,9.9519,1,
3106,3115.97,9.9707,1,
3109,3118.99,9.9895,1,
3112,3122.01,10.0083,1,
3115,3125.03,10.0271,1,
3118,3128.05,10.0459,1,
3121,3131.06,10.0647,1,
3124,3134.08,10.0833,1,
3127,3137.1,10.1021,1,
3130,3140.12,10.1208,1,
3133,3143.14,10.1396,1,
3136,3146.16,10.1584,1,
3139,3149.18,10.1772,1,
3142,3152.2,10.196,1,
3145,3155.21,10.2148,1,
3148,3158.23,10.2336,1,
3151,3161.25,10.2522,1,
3154,3164.27,10.271,1,
3157,3167.29,10.2898,1,
3160,3170.31,10.3086,1,
3163,3173.33,10.3274,1,
3166,3176.35,10.3462,1,
3169,3179.36,10.365,1,
3172,3182.38,10.3838,1,
3175,3185.4,10.4026,1,
3178,3188.42,10.4211,1,
3181,3191.44,10.4399,1,
3184,3194.46,10.4587,1,
3187,3197.48,10.4775,1,
3190,3200.5,10.4963,1,
3193,3203.52,10.5151,1,
3196,3206.53,10.5339,1,
3199,3209.55,10.5527,1,
3202,3212.57,10.5715,1,
3205,3215.59,10.5901,1,
3208,3218.61,10.6089,1,
3211,3221.63,10.6277,1,
3214,3224.65,10.6465,1,
3217,3227.67,10.6653,1,
3220,3230.68,10.6841,1,
3223,3233.7,10.7029,1,
3226,3236.72,10.7217,1,
3229,3239.74,10.7402,1,
3232,3242.76,10.759,1,
3235,3245.78,10.7778,1,
3238,3248.8,10.7966,1,
3241,3251.82,10.8154,1,
3244,3254.83,10.8342,1,
3247,3257.85,10.853,1,
3250,3260.87,10.8718,1,
3253,3263.89,10.8906,1,
3256,3266.91,10.9092,1,
3259,3269.93,10.928,1,
3262,3272.95,10.9468,1,
3265,3275.97,10.9656,1,
3268,3278.98,10.9844,1,
3271,3282,11.0032,1,
3274,3285.02,11.022,1,
3277,3288.04,11.0408,1,
3280,3291.06,11.0596,1,
3283,3294.08,11.0781,1,
3286,3297.1,11.0969,1,
3289,3300.12,11.1157,1,
3292,3303.13,11.1345,1,
3295,3306.15,11.1533,1,
3298,3309.17,11.1721,1,
3301,3312.19,11.1909,1,
3304,3315.21,11.2097,1,
3307,3318.23,11.2285,1,
3310,3321.25,11.2471,1,
3313,3324.27,11.2659,1,
3316,3327.28,11.2847,1,
3319,3330.3,11.3035,1,
3322,3333.32,11.3223,1,
3325,3336.34,11.3411,1,
3328,3339.36,11.3599,1,
3331,3342.38,11.3787,1,
3334,3345.4,11.3975,1,
3337,3348.42,11.416,1,
3340,3351.43,11.4348,1,
3343,3354.45,11.4536,1,
3346,3357.47,11.4724,1,
3349,3360.49,11.4912,1,
3352,3363.51,11.51,1,
3355,3366.53,11.5288,1,
3358,3369.55,11.5476,1,
3361,3372.57,11.5664,1,
3364,3375.58,11.585,1,
3367,3378.6,11.6038,1,
3370,3381.62,11.6226,1,
3373,3384.64,11.6414,1,
3376,3387.66,11.6602,1,
3379,3390.68,11.679,1,
3382,3393.7,11.6978,1,
3385,3396.72,11.7166,1,
3388,3399.74,11.7354,1,
3391,3402.75,11.7539,1,
3394,3405.77,11.7727,1,
3397,3408.79,11.7915,1,
3400,3411.81,11.8103,1,
3403,3414.83,11.8291,1,
3406,3417.85,11.8479,1,
3409,3420.87,11.8667,1,
3412,3423.89,11.8855,1,
3415,3426.9,11.9043,1,
3418,3429.92,11.9229,1,
3421,3432.94,11.9417,1,
3424,3435.96,11.9604,1,
3427,3438.98,11.9792,1,
3430,3442,11.998,1,
3433,3445.02,12.0168,1,
3436,3448.04,12.0356,1,
3439,3451.05,12.0544,1,
3442,3454.07,12.0732,1,
3445,3457.09,12.0918,1,
3448,3460.11,12.1106,1,
3451,3463.13,12.1294,1,
3454,3466.15,12.1482,1,
3457,3469.17,12.167,1,
3460,3472.19,12.1858,1,
3463,3475.2,12.2046,1,
3466,3478.22,12.2234,1,
3469,3481.24,12.2422,1,
3472,3484.26,12.2607,1,
3475,3487.28,12.2795,1,
3478,3490.3,12.2983,1,
3481,3493.32,12.3171,1,
3484,3496.34,12.3359,1,
3487,3499.35,12.3547,1,
3490,3502.37,12.3735,1,
3493,3505.39,12.3923,1,
3496,3508.41,12.4111,1,
3499,3511.43,12.4297,1,
3502,3514.45,12.4485,1,
3505,3517.47,12.4673,1,
3508,3520.49,12.4861,1,
3511,3523.5,12.5049,1,
3514,3526.52,12.5237,1,
3517,3529.54,12.5425,1,
3520,3532.56,12.5613,1,
3523,3535.58,12.5798,1,
3526,3538.6,12.5986,1,
3529,3541.62,12.6174,1,
3532,3544.64,12.6362,1,
3535,3547.66,12.655,1,
3538,3550.67,12.6738,1,
3541,3553.69,12.6926,1,
3544,3556.71,12.7114,1,
3547,3559.73,12.7302,1,
3550,3562.75,12.7488,1,
3553,3565.77,12.7676,1,
3556,3568.79,12.7864,1,
3559,3571.81,12.8052,1,
3562,3574.82,12.824,1,
3565,3577.84,12.8428,1,
3568,3580.86,12.8616,1,
3571,3583.88,12.8804,1,
3574,3586.9,12.8992,1,
3577,3589.92,12.9177,1,
3580,3592.94,12.9365,1,
3583,3595.96,12.9553,1,
3586,3598.97,12.9741,1,
3589,3601.99,12.9929,1,
3592,3605.01,13.0117,1,
3595,3608.03,13.0305,1,
3598,3611.05,13.0493,1,
3601,3614.07,13.0681,1,
3604,3617.09,13.0867,1,
3607,3620.11,13.1055,1,
3610,3623.12,13.1243,1,
3613,3626.14,13.1431,1,
3616,3629.16,13.1619,1,
3619,3632.18,13.1807,1,
3622,3635.2,13.1995,1,
3625,3638.22,13.2183,1,
3628,3641.24,13.2371,1,
3631,3644.26,13.2556,1,
3634,3647.27,13.2744,1,
3637,3650.29,13.2932,1,
3640,3653.31,13.312,1,
3643,3656.33,13.3308,1,
3646,3659.35,13.3496,1,
3649,3662.37,13.3684,1,
3652,3665.39,13.3872,1,
3655,3668.41,13.406,1,
3658,3671.42,13.4246,1,
3661,3674.44,13.4434,1,
3664,3677.46,13.4622,1,
3667,3680.48,13.481,1,
3670,3683.5,13.4998,1,
3673,3686.52,13.5186,1,
3676,3689.54,13.5374,1,
3679,3692.56,13.5562,1,
3682,3695.57,13.575,1,
3685,3698.59,13.5935,1,
3688,3701.61,13.6123,1,
3691,3704.63,13.6311,1,
3694,3707.65,13.6499,1,
3697,3710.67,13.6687,1,
3700,3713.69,13.6875,1,
3703,3716.71,13.7063,1,
3706,3719.73,13.7251,1,
3709,3722.74,13.7439,1,
3712,3725.76,13.7625,1,
3715,3728.78,13.7812,1,
3718,3731.8,13.8,1,
3721,3734.82,13.8188,1,
3724,3737.84,13.8376,1,
3727,3740.86,13.8564,1,
3730,3743.88,13.8752,1,
3733,3746.89,13.894,1,
3736,3749.91,13.9128,1,
3739,3752.93,13.9314,1,
3742,3755.95,13.9502,1,
3745,3758.97,13.969,1,
3748,3761.99,13.9878,1,
3751,3765.01,14.0066,1,
3754,3768.03,14.0254,1,
3757,3771.04,14.0442,1,
3760,3774.06,14.063,1,
3763,3777.08,14.0818,1,
3766,3780.1,14.1003,1,
3769,3783.12,14.1191,1,
3772,3786.14,14.1379,1,
3775,3789.16,14.1567,1,
3778,3792.18,14.1755,1,
3781,3795.19,14.1943,1,
3784,3798.21,14.2131,1,
3787,3801.23,14.2319,1,
3790,3804.25,14.2505,1,
3793,3807.27,14.2693,1,
3796,3810.29,14.2881,1,
3799,3813.31,14.3069,1,
3802,3816.33,14.3257,1,
3805,3819.34,14.3445,1,
3808,3822.36,14.3633,1,
3811,3825.38,14.3821,1,
3814,3828.4,14.4009,1,
3817,3831.42,14.4194,1,
3820,3834.44,14.4382,1,
3823,3837.46,14.457,1,
3826,3840.48,14.4758,1,
3829,3843.49,14.4946,1,
3832,3846.51,14.5134,1,
3835,3849.53,14.5322,1,
3838,3852.55,14.551,1,
3841,3855.57,14.5698,1,
3844,3858.59,14.5884,1,
3847,3861.61,14.6072,1,
3850,3864.63,14.626,1,
3853,3867.64,14.6448,1,
3856,3870.66,14.6636,1,
3859,3873.68,14.6824,1,
3862,3876.7,14.7012,1,
3865,3879.72,14.72,1,
3868,3882.74,14.7388,1,
3871,3885.76,14.7573,1,
3874,3888.78,14.7761,1,
3877,3891.79,14.7949,1,
3880,3894.81,14.8137,1,
3883,3897.83,14.8325,1,
3886,3900.85,14.8513,1,
3889,3903.87,14.8701,1,
3892,3906.89,14.8889,1,
3895,3909.91,14.9077,1,
3898,3912.93,14.9263,1,
3901,3915.95,14.9451,1,
3904,3918.96,14.9639,1,
3907,3921.98,14.9827,1,
3910,3925,15.0015,1,
3913,3928.02,15.0203,1,
3916,3931.04,15.0391,1,
3919,3934.06,15.0579,1,
3922,3937.08,15.0767,1,
3925,3940.1,15.0952,1,
3928,3943.11,15.114,1,
3931,3946.13,15.1328,1,
3934,3949.15,15.1516,1,
3937,3952.17,15.1704,1,
3940,3955.19,15.1892,1,
3943,3958.21,15.208,1,
3946,3961.23,15.2268,1,
3949,3964.25,15.2456,1,
3952,3967.26,15.2642,1,
3955,3970.28,15.283,1,
3958,3973.3,15.3018,1,
3961,3976.32,15.3206,1,
3964,3979.34,15.3394,1,
3967,3982.36,15.3582,1,
3970,3985.38,15.377,1,
3973,3988.4,15.3958,1,
3976,3991.41,15.4146,1,
3979,3994.43,15.4331,1,
3982,3997.45,15.4519,1,
3985,4000.47,15.4707,1,
3988,4003.49,15.4895,1,
3991,4006.51,15.5083,1,
3994,4009.53,15.5271,1,
3997,4012.55,15.5459,1,
4000,4015.56,15.5647,1,
4003,4018.58,15.5835,1,
4006,4021.6,15.6021,1,
4009,4024.62,15.6208,1,
4012,4027.64,15.6396,1,
4015,4030.66,15.6584,1,
4018,4033.68,15.6772,1,
4021,4036.7,15.696,1,
4024,4039.71,15.7148,1,
4027,4042.73,15.7336,1,
4030,4045.75,15.7524,1,
4033,4048.77,15.771,1,
4036,4051.79,15.7898,1,
4039,4054.81,15.8086,1,
4042,4057.83,15.8274,1,
4045,4060.85,15.8462,1,
4048,4063.86,15.865,1,
4051,4066.88,15.8838,1,
4054,4069.9,15.9026,1,
4057,4072.92,15.9214,1,
4060,4075.94,15.9399,1,
4063,4078.96,15.9587,1,
4066,4081.98,15.9775,1,
4069,4085,15.9963,1,
4072,4088.02,16.0151,1,
4075,4091.03,16.0339,1,
4078,4094.05,16.0527,1,
4081,4097.07,16.0713,1,
4084,4100.09,16.0903,1,
4087,4103.11,16.1089,1,
4090,4106.13,16.1279,1,
4093,4109.15,16.1465,1,
4096,4112.17,16.1655,1,
4099,4115.18,16.1841,1,
4102,4118.2,16.2026,1,
4105,4121.22,16.2217,1,
4108,4124.24,16.2402,1,
4111,4127.26,16.2593,1,
4114,4130.28,16.2778,1,
4117,4133.3,16.2969,1,
4120,4136.32,16.3154,1,
4123,4139.33,16.3345,1,
4126,4142.35,16.353,1,
4129,4145.37,16.3716,1,
4132,4148.39,16.3906,1,
4135,4151.41,16.4092,1,
4138,4154.43,16.4282,1,
4141,4157.45,16.4468,1,
4144,4160.47,16.4658,1,
4147,4163.48,16.4844,1,
4150,4166.5,16.5034,1,
4153,4169.52,16.522,1,
4156,4172.54,16.5405,1,
4159,4175.56,16.5596,1,
4162,4178.58,16.5781,1,
4165,4181.6,16.5972,1,
4168,4184.62,16.6157,1,
4171,4187.63,16.6348,1,
4174,4190.65,16.6533,1,
4177,4193.67,16.6724,1,
4180,4196.69,16.6909,1,
4183,4199.71,16.7095,1,
4186,4202.73,16.7285,1,
4189,4205.75,16.7471,1,
4192,4208.77,16.7661,1,
4195,4211.78,16.7847,1,
4198,4214.8,16.8037,1,
4201,4217.82,16.8223,1,
4204,4220.84,16.8408,1,
4207,4223.86,16.8599,1,
4210,4226.88,16.8784,1,
4213,4229.9,16.8975,1,
4216,4232.92,16.916,1,
4219,4235.94,16.9351,1,
4222,4238.95,16.9536,1,
4225,4241.97,16.9727,1,
4228,4244.99,16.9912,1,
4231,4248.01,17.0098,1,
4234,4251.03,17.0288,1,
4237,4254.05,17.0474,1,
4240,4257.07,17.0664,1,
4243,4260.08,17.085,1,
4246,4263.1,17.104,1,
4249,4266.12,17.1226,1,
4252,4269.14,17.1416,1,
4255,4272.16,17.1602,1,
4258,4275.18,17.1787,1,
4261,4278.2,17.1978,1,
4264,4281.22,17.2163,1,
4267,4284.24,17.2354,1,
4270,4287.25,17.2539,1,
4273,4290.27,17.2729,1,
4276,4293.29,17.2915,1,
4279,4296.31,17.3105,1,
4282,4299.33,17.3291,1,
4285,4302.35,17.3477,1,
4288,4305.37,17.3667,1,
4291,4308.39,17.3853,1,
4294,4311.4,17.4043,1,
4297,4314.42,17.4229,1,
4300,4317.44,17.4419,1,
4303,4320.46,17.4604,1,
4306,4323.48,17.4795,1,
4309,4326.5,17.498,1,
4312,4329.52,17.5166,1,
4315,4332.54,17.5356,1,
4318,4335.55,17.5542,1,
4321,4338.57,17.5732,1,
4324,4341.59,17.5918,1,
4327,4344.61,17.6108,1,
4330,4347.63,17.6294,1,
4333,4350.65,17.6484,1,
4336,4353.67,17.667,1,
4339,4356.69,17.6855,1,
4342,4359.7,17.7046,1,
4345,4362.72,17.7231,1,
4348,4365.74,17.7422,1,
4351,4368.76,17.7607,1,
4354,4371.78,17.7798,1,
4357,4374.8,17.7983,1,
4360,4377.82,17.8174,1,
4363,4380.84,17.8359,1,
4366,4383.85,17.8545,1,
4369,4386.87,17.8735,1,
4372,4389.89,17.8921,1,
4375,4392.91,17.9111,1,
4378,4395.93,17.9297,1,
4381,4398.95,17.9487,1,
4384,4401.97,17.9673,1,
4387,4404.99,17.9863,1,
4390,4408,18.0049,1,
4393,4411.02,18.0234,1,
4396,4414.04,18.0425,1,
4399,4417.06,18.061,1,
4402,4420.08,18.0801,1,
4405,4423.1,18.0986,1,
4408,4426.12,18.1177,1,
4411,4429.14,18.1362,1,
4414,4432.16,18.1553,1,
4417,4435.17,18.1738,1,
4420,4438.19,18.1924,1,
4423,4441.21,18.2114,1,
4426,4444.23,18.23,1,
4429,4447.25,18.249,1,
4432,4450.27,18.2676,1,
4435,4453.29,18.2866,1,
4438,4456.31,18.3052,1,
4441,4459.32,18.3242,1,
4444,4462.34,18.3428,1,
4447,4465.36,18.3613,1,
4450,4468.38,18.3804,1,
4453,4471.4,18.3989,1,
4456,4474.42,18.418,1,
4459,4477.44,18.4365,1,
4462,4480.46,18.4556,1,
4465,4483.47,18.4741,1,
4468,4486.49,18.4932,1,
4471,4489.51,18.5117,1,
4474,4492.53,18.5303,1,
4477,4495.55,18.5493,1,
4480,4498.57,18.5679,1,
4483,4501.59,18.5869,1,
4486,4504.61,18.6055,1,
4489,4507.62,18.6245,1,
4492,4510.64,18.6431,1,
4495,4513.66,18.6621,1,
4498,4516.68,18.6807,1,
4501,4519.7,18.6992,1,
4504,4522.72,18.7183,1,
4507,4525.74,18.7368,1,
4510,4528.76,18.7559,1,
4513,4531.77,18.7744,1,
4516,4534.79,18.7935,1,
4519,4537.81,18.812,1,
4522,4540.83,18.8311,1,
4525,4543.85,18.8496,1,
4528,4546.87,18.8682,1,
4531,4549.89,18.8872,1,
4534,4552.91,18.9058,1,
4537,4555.92,18.9248,1,
4540,4558.94,18.9434,1,
4543,4561.96,18.9624,1,
4546,4564.98,18.981,1,
4549,4568,19,1,
4552,4571.02,19.0186,1,
4555,4574.04,19.0371,1,
4558,4577.06,19.0562,1,
4561,4580.07,19.0747,1,
4564,4583.09,19.0938,1,
4567,4586.11,19.1123,1,
4570,4589.13,19.1313,1,
4573,4592.15,19.1499,1,
4576,4595.17,19.1689,1,
4579,4598.19,19.1875,1,
4582,4601.21,19.2061,1,
4585,4604.23,19.2251,1,
4588,4607.24,19.2437,1,
4591,4610.26,19.2627,1,
4594,4613.28,19.2812,1,
4597,4616.3,19.3003,1,
4600,4619.32,19.3188,1,
4603,4622.34,19.3379,1,
4606,4625.36,19.3564,1,
4609,4628.38,19.375,1,
4612,4631.39,19.394,1,
4615,4634.41,19.4126,1,
4618,4637.43,19.4316,1,
4621,4640.45,19.4502,1,
4624,4643.47,19.4692,1,
4627,4646.49,19.4878,1,
4630,4649.51,19.5068,1,
4633,4652.53,19.5254,1,
4636,4655.54,19.5439,1,
4639,4658.56,19.563,1,
4642,4661.58,19.5815,1,
4645,4664.6,19.6006,1,
4648,4667.62,19.6191,1,
4651,4670.64,19.6382,1,
4654,4673.66,19.6567,1,
4657,4676.68,19.6758,1,
4660,4679.69,19.6943,1,
4663,4682.71,19.7129,1,
4666,4685.73,19.7319,1,
4669,4688.75,19.7505,1,
4672,4691.77,19.7695,1,
4675,4694.79,19.7881,1,
4678,4697.81,19.8071,1,
4681,4700.83,19.8257,1,
4684,4703.84,19.8447,1,
4687,4706.86,19.8633,1,
4690,4709.88,19.8818,1,
4693,4712.9,19.9009,1,
4696,4715.92,19.9194,1,
4699,4718.94,19.9385,1,
4702,4721.96,19.957,1,
4705,4724.98,19.9761,1,
4708,4727.99,19.9946,1,
4711,4731.01,20.0137,1,
4714,4734.03,20.0322,1,
4717,4737.05,20.0508,1,
4720,4740.07,20.0698,1,
4723,4743.09,20.0884,1,
4726,4746.11,20.1074,1,
4729,4749.13,20.126,1,
4732,4752.15,20.145,1,
4735,4755.16,20.1636,1,
4738,4758.18,20.1826,1,
4741,4761.2,20.2012,1,
4744,4764.22,20.2197,1,
4747,4767.24,20.2388,1,
4750,4770.26,20.2573,1,
4753,4773.28,20.2764,1,
4756,4776.29,20.2949,1,
4759,4779.31,20.314,1,
4762,4782.33,20.3325,1,
4765,4785.35,20.3511,1,
4768,4788.37,20.3701,1,
4771,4791.39,20.3887,1,
4774,4794.41,20.4077,1,
4777,4797.43,20.4263,1,
4780,4800.45,20.4453,1,
4783,4803.46,20.4639,1,
4786,4806.48,20.4829,1,
4789,4809.5,20.5015,1,
4792,4812.52,20.52,1,
4795,4815.54,20.5391,1,
4798,4818.56,20.5576,1,
4801,4821.58,20.5767,1,
4804,4824.6,20.5952,1,
4807,4827.61,20.6143,1,
4810,4830.63,20.6328,1,
4813,4833.65,20.6519,1,
4816,4836.67,20.6704,1,
4819,4839.69,20.689,1,
4822,4842.71,20.708,1,
4825,4845.73,20.7266,1,
4828,4848.75,20.7456,1,
4831,4851.76,20.7642,1,
4834,4854.78,20.7832,1,
4837,4857.8,20.8018,1,
4840,4860.82,20.8208,1,
4843,4863.84,20.8394,1,
4846,4866.86,20.8579,1,
4849,4869.88,20.877,1,
4852,4872.9,20.8955,1,
4855,4875.91,20.9146,1,
4858,4878.93,20.9331,1,
4861,4881.95,20.9521,1,
4864,4884.97,20.9707,1,
4867,4887.99,20.9897,1,
4870,4891.01,21.0083,1,
4873,4894.03,21.0269,1,
4876,4897.05,21.0459,1,
4879,4900.06,21.0645,1,
4882,4903.08,21.0835,1,
4885,4906.1,21.1021,1,
4888,4909.12,21.1211,1,
4891,4912.14,21.1396,1,
4894,4915.16,21.1587,1,
4897,4918.18,21.1772,1,
4900,4921.2,21.1958,1,
4903,4924.21,21.2148,1,
4906,4927.23,21.2334,1,
4909,4930.25,21.2524,1,
4912,4933.27,21.271,1,
4915,4936.29,21.29,1,
4918,4939.31,21.3086,1,
4921,4942.33,21.3276,1,
4924,4945.35,21.3462,1,
4927,4948.36,21.3647,1,
4930,4951.38,21.3838,1,
4933,4954.4,21.4023,1,
4936,4957.42,21.4214,1,
4939,4960.44,21.4399,1,
4942,4963.46,21.459,1,
4945,4966.48,21.4775,1,
4948,4969.5,21.4966,1,
4951,4972.52,21.5151,1,
4954,4975.53,21.5337,1,
4957,4978.55,21.5527,1,
4960,4981.57,21.5713,1,
4963,4984.59,21.5903,1,
4966,4987.61,21.6089,1,
4969,4990.63,21.6279,1,
4972,4993.65,21.6465,1,
4975,4996.67,21.6655,1,
4978,4999.68,21.6841,1,
4981,5002.7,21.7026,1,
4984,5005.72,21.7217,1,
4987,5008.74,21.7402,1,
4990,5011.76,21.7593,1,
4993,5014.78,21.7778,1,
4996,5017.8,21.7969,1,
4999,5020.82,21.8154,1,
5002,5023.83,21.8345,1,
5005,5026.85,21.853,1,
5008,5029.87,21.8716,1,
5011,5032.89,21.8906,1,
5014,5035.91,21.9092,1,
5017,5038.93,21.9282,1,
5020,5041.95,21.9468,1,
5023,5044.97,21.9658,1,
5026,5047.98,21.9844,1,
5029,5051,22.0034,1,
5032,5054.02,22.022,1,
5035,5057.04,22.0405,1,
5038,5060.06,22.0596,1,
5041,5063.08,22.0781,1,
5044,5066.1,22.0972,1,
5047,5069.12,22.1157,1,
5050,5072.13,22.1348,1,
5053,5075.15,22.1533,1,
5056,5078.17,22.1724,1,
5059,5081.19,22.1909,1,
5062,5084.21,22.2095,1,
5065,5087.23,22.2285,1,
5068,5090.25,22.2471,1,
5071,5093.27,22.2661,1,
5074,5096.28,22.2847,1,
5077,5099.3,22.3037,1,
5080,5102.32,22.3223,1,
5083,5105.34,22.3413,1,
5086,5108.36,22.3599,1,
5089,5111.38,22.3784,1,
5092,5114.4,22.3975,1,
5095,5117.42,22.416,1,
5098,5120.44,22.4351,1,
5101,5123.45,22.4536,1,
5104,5126.47,22.4727,1,
5107,5129.49,22.4912,1,
5110,5132.51,22.5103,1,
5113,5135.53,22.5288,1,
5116,5138.55,22.5474,1,
5119,5141.57,22.5664,1,
5122,5144.58,22.585,1,
5125,5147.6,22.604,1,
5128,5150.62,22.6226,1,
5131,5153.64,22.6416,1,
5134,5156.66,22.6602,1,
5137,5159.68,22.6792,1,
5140,5162.7,22.6978,1,
5143,5165.72,22.7163,1,
5146,5168.74,22.7354,1,
5149,5171.75,22.7539,1,
5152,5174.77,22.7729,1,
5155,5177.79,22.7915,1,
5158,5180.81,22.8105,1,
5161,5183.83,22.8291,1,
5164,5186.85,22.8481,1,
5167,5189.87,22.8667,1,
5170,5192.89,22.8853,1,
5173,5195.9,22.9043,1,
5176,5198.92,22.9229,1,
5179,5201.94,22.9419,1,
5182,5204.96,22.9604,1,
5185,5207.98,22.9795,1,
5188,5211,22.998,1,
5191,5214.02,23.0171,1,
5194,5217.04,23.0356,1,
5197,5220.05,23.0542,1,
5200,5223.07,23.0732,1,
5203,5226.09,23.0918,1,
5206,5229.11,23.1108,1,
5209,5232.13,23.1294,1,
5212,5235.15,23.1484,1,
5215,5238.17,23.167,1,
5218,5241.19,23.186,1,
5221,5244.2,23.2046,1,
5224,5247.22,23.2231,1,
5227,5250.24,23.2422,1,
5230,5253.26,23.2607,1,
5233,5256.28,23.2798,1,
5236,5259.3,23.2983,1,
5239,5262.32,23.3174,1,
5242,5265.34,23.3359,1,
5245,5268.35,23.355,1,
5248,5271.37,23.3735,1,
5251,5274.39,23.3921,1,
5254,5277.41,23.4111,1,
5257,5280.43,23.4297,1,
5260,5283.45,23.4487,1,
5263,5286.47,23.4673,1,
5266,5289.49,23.4863,1,
5269,5292.5,23.5049,1,
5272,5295.52,23.5239,1,
5275,5298.54,23.5425,1,
5278,5301.56,23.561,1,
5281,5304.58,23.5801,1,
5284,5307.6,23.5986,1,
5287,5310.62,23.6177,1,
5290,5313.64,23.6362,1,
5293,5316.66,23.6553,1,
5296,5319.67,23.6738,1,
5299,5322.69,23.6929,1,
5302,5325.71,23.7114,1,
5305,5328.73,23.73,1,
5308,5331.75,23.749,1,
5311,5334.77,23.7676,1,
5314,5337.79,23.7866,1,
5317,5340.81,23.8052,1,
5320,5343.82,23.8242,1,
5323,5346.84,23.8428,1,
5326,5349.86,23.8613,1,
5329,5352.88,23.8804,1,
5332,5355.9,23.8989,1,
5335,5358.92,23.918,1,
5338,5361.94,23.9365,1,
5341,5364.96,23.9556,1,
5344,5367.97,23.9741,1,
5347,5370.99,23.9932,1,
5350,5374.01,24.0117,1,
5353,5377.03,24.0303,1,
5356,5380.05,24.0493,1,
5359,5383.07,24.0679,1,
5362,5386.09,24.0869,1,
5365,5389.11,24.1055,1,
5368,5392.12,24.1245,1,
5371,5395.14,24.1431,1,
5374,5398.16,24.1621,1,
5377,5401.18,24.1807,1,
5380,5404.2,24.1992,1,
5383,5407.22,24.2183,1,
5386,5410.24,24.2368,1,
5389,5413.26,24.2559,1,
5392,5416.27,24.2744,1,
5395,5419.29,24.2935,1,
